topic,run,model,keywords,label,normalized_label,error
27,36,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Cabin Acoustics,ev cabin acoustics,
27,37,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Cabin Acoustics,ev cabin acoustics,
27,38,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,39,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,40,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,41,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,42,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,43,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Cabin Acoustics,ev cabin acoustics,
27,44,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Quietness,ev acoustic quietness,
27,45,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Silence,ev acoustic silence,
27,46,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Silence,ev acoustic silence,
27,47,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Quiet Cabin Acoustics,ev quiet cabin acoustics,
27,48,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Acoustic Silence,ev acoustic silence,
27,49,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Cabin Acoustics,ev cabin acoustics,
27,50,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car sound, cook, ear",EV Cabin Acoustics,ev cabin acoustics,
28,1,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,2,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,3,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,4,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,5,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,6,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,7,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,8,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Line,buick brand line,
28,9,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,10,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and e,buick lineup and e,
28,11,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,12,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,13,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,14,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,15,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,16,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,17,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,18,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,19,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,20,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,21,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup Updates,buick brand lineup updates,
28,22,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,23,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,24,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,25,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Bu,bu,
28,26,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,27,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Line,buick brand line,
28,28,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,29,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,30,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,31,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,32,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,33,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,34,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
28,35,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick,buick,
28,36,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,37,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand,buick brand,
28,38,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,39,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,40,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,41,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,42,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,43,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Brand Lineup,buick brand lineup,
28,44,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,45,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Bu,bu,
28,46,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,47,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick E-Assist Lineup,buick e-assist lineup,
28,48,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and E-Assist,buick lineup and e-assist,
28,49,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Bu,bu,
28,50,openai/gpt-5.5,"buick, brand, lacrosse, sportback, buick brand, market, new, china, lineup, sell",Buick Lineup and eAssist,buick lineup and eassist,
29,1,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,2,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,3,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,4,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,5,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,6,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,7,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,8,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,9,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,10,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,11,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,12,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,13,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,14,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,15,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,16,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,17,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,18,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,19,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,20,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,21,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,22,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,23,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Series,honda clarity electrified series,
29,24,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Lineup,honda clarity electrified lineup,
29,25,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,26,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,27,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,28,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,29,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,30,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,31,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,32,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,33,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,34,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,35,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,36,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,37,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,38,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,39,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,40,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,41,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,42,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,43,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,44,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,45,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,46,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,47,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,48,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,49,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
29,50,openai/gpt-5.5,"clarity, electrified, honda, fuel cell, plug, electrified vehicles, cell, series, vehicles, fuel",Honda Clarity Electrified Vehicles,honda clarity electrified vehicles,
30,1,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,2,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,3,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,4,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,5,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,6,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,7,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,8,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,9,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,10,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,11,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,12,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,13,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,14,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,15,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,16,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,17,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedal Control,regenerative braking pedal control,
30,18,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,19,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,20,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,21,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedal Control,regenerative braking pedal control,
30,22,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,23,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,24,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,25,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,26,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,27,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedal Control,regenerative braking pedal control,
30,28,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,29,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,30,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,31,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,32,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",One-Pedal Regenerative,one-pedal regenerative,
30,33,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,34,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,35,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,36,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,37,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking and One-Pedal Driving,regenerative braking and one-pedal driving,
30,38,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking and Pedals,regenerative braking and pedals,
30,39,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,40,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,41,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,42,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,43,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedal Control,regenerative braking pedal control,
30,44,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,45,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,46,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking and Pedals,regenerative braking and pedals,
30,47,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
30,48,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedal Control,regenerative braking pedal control,
30,49,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative Braking Pedals,regenerative braking pedals,
30,50,openai/gpt-5.5,"pedal, braking, brake, accelerator, regenerative, regenerative braking, energy, battery, brakes, regen",Regenerative One-Pedal Braking,regenerative one-pedal braking,
31,1,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,2,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,3,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,4,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,5,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,6,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,7,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,8,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,9,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
31,10,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Climate Control Systems,climate control systems,
31,11,openai/gpt-5.5,"air, turn, temperature, degrees, control, zone, climate, button, blow, automatic climate",Automatic Climate Control,automatic climate control,
