topic,run,model,keywords,label,normalized_label,error
18,23,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,24,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,25,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,26,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,27,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,28,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,29,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,30,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
19,1,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,2,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,3,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
19,4,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,5,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,6,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,7,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,8,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,9,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,10,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,11,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,12,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,13,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,14,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,15,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,16,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,17,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,18,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,19,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
19,20,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,21,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,22,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
19,23,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,24,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,25,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,26,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,27,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
19,28,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
19,29,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
19,30,openai/gpt-5.5,"battery, lithium, lithium ion, ion, batteries, pack, battery pack, iron, cooling, cells",EV Lithium-Ion Battery Packs,ev lithium-ion battery packs,
20,1,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,2,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs in America,affordable evs in america,
20,3,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,4,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles in America,affordable electric vehicles in america,
20,5,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,6,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,7,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,8,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs in America,affordable evs in america,
20,9,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,10,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,11,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American Electric Vehicles,affordable american electric vehicles,
20,12,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs in America,affordable evs in america,
20,13,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,14,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs,affordable evs,
20,15,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,16,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,17,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,18,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,19,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs in America,affordable evs in america,
20,20,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American,affordable american,
20,21,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,22,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,23,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable EVs in America,affordable evs in america,
20,24,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
20,25,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles America,affordable electric vehicles america,
20,26,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,27,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles America,affordable electric vehicles america,
20,28,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles in America,affordable electric vehicles in america,
20,29,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable American EVs,affordable american evs,
20,30,openai/gpt-5.5,"k27, america, auto evolution, electric, ev, affordable, vehicles, evolution, inventory, electric vehicles",Affordable Electric Vehicles,affordable electric vehicles,
21,1,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,2,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,3,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,4,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,5,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Cabin Acoustics,ev cabin acoustics,
21,6,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,7,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,8,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Cabin Acoustics,ev cabin acoustics,
21,9,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,10,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,11,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,12,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,13,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,14,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,15,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,16,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Quiet Cabin,ev quiet cabin,
21,17,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,18,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Cabin Acoustics,ev cabin acoustics,
21,19,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,20,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,21,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,22,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,23,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Cabin Acoustics,ev cabin acoustics,
21,24,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,25,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,26,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,27,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV cabin acoustics,ev cabin acoustics,
21,28,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Quietness,ev acoustic quietness,
21,29,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
21,30,openai/gpt-5.5,"sound, quiet, noise, sounds, exhaust, silence, acoustic, car, cook, car sound",EV Acoustic Silence,ev acoustic silence,
22,1,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Climate Control Systems,climate control systems,
22,2,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,3,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,4,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,5,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,6,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,7,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,8,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,9,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,10,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,11,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Climate Control Settings,climate control settings,
22,12,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Climate Control Settings,climate control settings,
22,13,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,14,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,15,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,16,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,17,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,18,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,19,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,20,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,21,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,22,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Climate Control Systems,climate control systems,
22,23,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,24,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,25,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,26,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,27,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,28,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,29,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
22,30,openai/gpt-5.5,"air, temperature, degrees, turn, control, climate, button, set temperature, blow, automatic climate",Automatic Climate Control,automatic climate control,
23,1,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,2,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,3,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,4,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,5,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,6,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,7,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Lineup,honda clarity electrified lineup,
23,8,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,9,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Lineup,honda clarity electrified lineup,
23,10,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,11,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,12,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,13,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,14,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,15,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Lineup,honda clarity electrified lineup,
23,16,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,17,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,18,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,19,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,20,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,21,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,22,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,23,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,24,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,25,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,26,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,27,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,28,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,29,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
23,30,openai/gpt-5.5,"clarity, plug, series, fuel cell, electrified, cell, plug hybrid, honda, electric, customers",Honda Clarity Electrified Series,honda clarity electrified series,
