title,document,topic
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","It's music, sweet, sweet music. I really would love to go now. Can't do that.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","We spend a lot of time with the engineers to come up with that electric sports sound. We want to have it, first, authentic. Then it should be futuristic, and then it should give you as a driver feedback on what the car is really doing.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Now, where does the sound actually come from? The sound is basically derived from the powertrain component itself: the electric motors, the power electronics, and the transmission. Based on that, we amplified it and came up with a electric sports sound.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Andy, thanks for that explanation. Janik, the sound is real, just like in the ad. Thanks for the great question.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","I wish I could drive now. Can't do that, but what I can do is see you in the next video. Andy, what a great job you guys have done with your first electric car.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Many people, including me, would love to have one. And Emil, you sent a funny question. Let's see what our expert suggests.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Ready for this? Okay, bring it on. Which of my body parts do I need to sell to get this car?",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","That's really a funny one. To be honest, I'm not sure if that's compliant to pay for the car with one of your body parts. Probably not, but let's pretend it was.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Definitely not the ears, because you want to hear the electric sports sound, right? Yeah, for sure. Not the hands.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","You need them for driving, and you want to feel the car. But you don't need to shift. I would go for the left leg.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Joking aside, if he really wants to drive the new, he can book a driving experience. Boom, Emil! See, that's your solution.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","You can drive the car on a racetrack with all your body parts intact. Thank you for your funny question. Hey guys, we are back with a question from a curious fan.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","In the background, the beautiful all-electric. So, the question is, which model is going to be electrified next? First of all, I'd like to mention that we see a lot of potential for that model line, the.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","If you cross-check with other model lines to do a base version of that and maybe some other versions too, but I can't tell you right now. But you are talking about multiple versions of the, right? Right.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)",And there will be another body style. Have you heard about the Cross Turismo? Tell me about it.,0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","More lifestyle orientated, with some SUV features, and it will be a really cool car. Does it mean it's going to be bigger? Maybe.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","He can't let us know everything, but he gave us some hints. Might there be some models that already exist today that will be electrified? There is more to come.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","New versions, another body style, and the next big thing will be the all-electric Macan successor. All-electric, like this baby right here. Exactly.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","It will be a battery electric vehicle, purpose-designed. Thank you for the outlook on the company's future. That should answer your question.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)","Thank you for asking it, and we'll see you soon. Guys, thank you for your interest. We hope you enjoyed this.",0
"Porsche #AskPorsche ¦¦ Part 01 The name Turbo, sound and costs of the Taycan and further electrification (1080p 25fps H264 128kbit AAC)",Goodbye for now from Stuttgart-Zuffenhausen.,0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Hello and welcome to Ask. I'm Alex, and this is Andy from. Hi.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","We're here in the studio in Stuttgart-Zuffenhausen, and I will be asking him your questions about this beautiful car, the, 's first all-electric car. It's fun. The is winter-proof.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","You have to shift? No, no, it's fully automatic. Driving dynamics are incredible.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Of course, you can do road trips with a. It's gotten cold here in Stuttgart, Germany, minus four degrees today, but it's warm inside, and I'm here with our expert Andy and the. Max wants to know how does it handle winter conditions and cold starts.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Okay, of course, no problems with cold starts at winter times like this. I can tell you that our engineers tested cold starts up to a minus 35 degrees, so no worries about that. But Max also wants to know how the car handles in the winter.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Driving dynamics are incredible because we benefit from the all-electric powertrain, which can control the torques really fast, five times faster than conventional cars. What about the range in the winter? Temperature limits range, of course.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)",We all know that. That is why we support our customers with a range indicator on our website. Do you know that?,0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Yeah, I've seen it on the website, but please show us. Maybe you can check that out. Could you please give me the...",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Thank you. Okay, we selected one of the derivative rates, the turbo. We have almost 380 kilometers of range.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","And if we reduce the temperature from 20 to minus 5 degrees Celsius, you can see the range dropping about 45. It is very convenient. So you just put in the outer temperature and you will know what the range is.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Absolutely. And if you opt in for the heat pump, then it goes up a bit. It's around 50 kilometers again.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","All right. A very convenient tool. Max, thank you for this question.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","And you might freeze in the winter, but your will start out. All right, internal combustion engines need revolution to generate their full torque, and that takes some time. And electric cars, when you push the pedal to the metal, there's a digital signal, electricity flows, and the car takes off.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","That's why they have great take-off experience. Right. Also, sometimes I want to go from zero to, let's say, 200 really fast.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Talk to me about that. Really important for us, 0 to 200. That's why we introduced for the first time in the electric car business a two-speed transmission.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","So it's an absolute novelty. Does it mean you have to shift? No, no, it's fully automatic.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","All right. But it really helps us to have a wide spread from the first gear, which is a super full performance launch control start, and a second gear with its specific ratio that will make sure that we have durable high speeds, for example on the Autobahn or on the racetrack. Okay, fantastic takeoff, impressive acceleration even to high speeds.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)",Endurance? Good point. We want to deliver performance that can be experienced multiple times.,0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","That's why we use permanent magnets in our electric motors. Nice! Electric cars really offer a great driving experience, especially a car like the.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","We enjoyed your question, thank you, and we see you soon! Steven on YouTube wants to know, can you actually take road trips with electric cars, for example on country roads from Germany to Greece? Yes, you can do road trips like that.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","To be honest, I've never been to Greece with that car. Me neither. But I've been in Barcelona.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)",And Barcelona is also quite far. From Stuttgart it's about 1300 kilometers. And you have to note that the comes with a sufficient range of 450 kilometers measured in the WLTP testing cycle.,0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","That's quite a lot already. So how does this car support you on a trip like that? We integrate the charging planner, as you can see here in the map, and it automatically integrates charging stops like IONITY.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)",I just saw this blue circle. What does it mean? It's a really useful feature because you can see from first sight how far you can go with the actual state of charge.,0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","So to summarize, you can take this bad boy on long road trips and the car tells you where you can charge it. And if you want to know how far your range still is, just look on that screen and you have the blue circle. All right, Stephen, that's your answer.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","See you in the next video. Matt wants to know how long it took to build it from scratch and when the idea of electric started. So actually, we started pretty early with e-mobility at.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","But the first result we presented in Geneva. On the motor show, it was 2010. Actually, there were three highlights.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","First one was the 980 Spyder Concept, so plug-in hybrid. But we had a full hybrid, the, and even a race car. The GT3 R Hybrid.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","So everything started with three hybrids and when did the idea of a full electric come alive? The next step was for us to use that experience and we built up a demonstrator. It was a Boxster E, so an all-electric car.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","And we found some really interesting key findings. For example, the first thing is that an all-electric car fits to the brand because it was very emotional and super fast already. But we found some drawbacks, for example, the range requirements we had were not quite on the spot.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","And then the next step, I guess, is the Mission E, the concept car that finally turned into this beautiful production car. Yes, that was 2015 in Frankfurt, where we presented our vision of the first pure electric car for. What I like about the story is that the concept car really kind of became the production car.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","The feedback was so positive, I assume, that you guys decided, well, let's make it a production car. Absolutely. The feedback in Frankfurt was overwhelming and we decided to do the car, and we decided to be as close as possible to the concept itself.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)","Thank you for the history lesson, Andy. Thank you for asking the question, and we see you in the next one. Guys, thank you for your interest.",0
"Porsche #AskPorsche ¦¦ Part 02 Performance in winter, acceleration, road trips and the idea of the Taycan (1080p 25fps H264 128kbit AAC)",We hope you enjoyed this. Goodbye for now from Stuttgart-Zuffenhausen.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",Hello and welcome to Ask. I'm Alex and this is Andy from. Hi.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","We're here in the studio in Stuttgart-Zuffenhausen, and I will be asking him your questions about this beautiful car, the, 's first all-electric car. We accepted the challenge: 800 volt. We are faster with IONITY.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Charging is easy. We use state-of-the-art lithium-ion technology. The rims, the glass roof, the fly line, or the four-point LED headlights.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","To me, the is the sexiest electric car out there, and with me expert Andy is here to answer a question about the design process. Hey, so what was the hardest thing to design in this car? Yeah, there were a lot of hard ones, but I think the biggest innovation was also the biggest challenge.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","It's about 800 volt, because nobody has it. It's a complete novelty. We basically had to start from scratch, so all new electric motors and the complete new battery.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","What are the advantages of this 800-volt architecture? Why did you implement this in this car? The major benefit is, of course, the charging performance.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","We are best in class with up to 270 kilowatts. What about the things that I've mentioned? A sporty fly light is always a challenge, especially because we have the objective that you can sit very comfortably in the second row.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","That's why we implemented that foot garage thing where you can put your feet in. But another one I would like to mention is that we really had to make sure that the car really deserves the name. We have a long heritage, so we had to make sure that the car has acceleration, track performance, agility, and driving dynamics like a.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Thank you for those insights and the design process. And thank you for asking this question. After driving this car, trust me, this is an amazing sports car.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",See you in the next video. Ready for another one? Bring it on.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","All right. Is the compatible with superchargers? No, it's not.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",Because is using its own proprietary standard. That means no manufacturer can use that. We went another direction because we want to be open for third parties.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","That's why we established a joint venture. It's called Ionity. We teamed up with, Daimler,, and Group, and we plan to establish 400 of these stations in Europe.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","I really like the approach that anybody can use it, but how fast are they? It's super fast. Should I show you how the charging process works?",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",Okay. Basically you have to open the charge port like that. That is a smooth way to open a charge port.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Right. Then you plug in. Yeah, the charging time is best-in-class.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","We just need 22.5 minutes for charging process from 5 to 80%. Or in other words, we just need 5 minutes to get 100 km of range. That is really fast.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",It is. And what about the United States? Good point.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","There we're going to use the Electrify America network, which is also very fast. Nice. There you have it.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","No superchargers, but IONITY is even faster. Great question. Looking forward to seeing you in the next video.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Outfreak wants to know how do you pay at the charging station? Which card do you use? Yeah, you can use the charging card over here.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","It provides you access to more than 100,000 charging stations across Europe and across different providers. For example on a Yomati station like this. And it's pretty easy because you can identify yourself with a card here on the charge spot.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Plug in and then the car is charging. By the way, the cost for a full charge from 0 to 100% is about 30 euros. Nice.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","And now look what I found on the phone, the Connect app. In case you forget the card or you just prefer using your smartphone, you can activate the charging session in the Connect app. Another feature that is pretty convenient is the bill history.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","You always see where you charged and how much money it costs. Autopreak, thanks for asking this important question. On to the next one.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Felix sent us a techie question about the, and I have the perfect man to ask it to, our expert Andy. You're ready for the techie question? I hope so.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",All right. Which battery cell is used in the? That's an easy one.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",We use state-of-the-art lithium-ion technology. It comes from LG. Felix has an add-on to his question.,0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","He wants to know, is it the NMC811 that is using? Maybe first of all we have to explain what that abbreviation stands for. It stands for nickel manganese cobalt, and it refers to one of the electrodes in a battery, mostly the cathode.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","I can tell you that we use an NMC-based lithium battery for our car, but it's performance-oriented, so it's not the same. Okay, and what are the positive properties of that battery technology? The most important factor for us is performance, because we can charge really fast and we can drive really fast.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Can you talk to me about the structure of the battery? Yes, of course. Maybe we have a look at the graphic over here.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","We see a lot of the technology. I can show you, for example, the battery modules. 33 modules are on board.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","You can see these blocks over there. Each module comes with 12 pouch cells. In total, we have around 400 pouch cells.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Okay, I don't want to do the math. I just trust you on that. But what is this gap here?",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","Why is there a gap? Here we left some space for your feet. When you're sitting in the second row, it's so-called foot garage.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)","It helps you to sit more comfortable. And by the way, it helps us to stick to our sporty fly line. Guys, thank you for your interest.",0
"Porsche #AskPorsche ¦¦ Part 03 Design challenges, charging conditions and Taycan battery (1080p 25fps H264 128kbit AAC)",We hope you enjoyed this. Goodbye for now from Stuttgart-Zuffenhausen.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",Hello and welcome to Ask. I'm Alex and this is Andy from. Hi.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","We're here in the studio in Stuttgart-Zuffenhausen and I will be asking him your questions about this beautiful car, the, 's first all-electric car. The question is about hydrogen though. And I'm sure many people are curious to hear what our expert Andy has to say.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",So I will read you the question. Are you going to make it also hydrogen powered? It is more eco-friendly because no battery.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","No, because 's powertrain strategy is focusing clearly on three pillars. First is highly efficient and emotional petrol engines. The second is performance-oriented plug-in hybrids.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","And the third is cars like that, pure electric cars. Also, in my personal experience, there are many misconceptions about the fuel cell technology. So you still have an electric engine and you still have a battery.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Sure, the battery is smaller than in a battery electric vehicle, but it is still there. And then through this perfectly well-functioning setup, you add a tank for the hydrogen and a fuel cell. So it does get more complex.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","What might be the downsides of that? Yeah, you're correct. Actually, there are up to three of these H2 tanks, 800 bar.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","It's all about efficiency. If you drive one kilometer with an electric car or a fuel cell car, you need three times more energy to do that if you compare it to the whole chain, the whole wheel-to-wheel comparison. The main point is that we don't have hydrogen in nature, so we have to produce it.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","We have to get rid of the O, the oxygen from water, and that takes a lot of energy. That's it for this video. Thank you for watching.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Thank you for this important question. See you in the next one. The question for this video is, will it have autopilot?",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","And before you answer, let me just clarify what autopilot is. So it doesn't mean that the car is driving autonomously. It means you have adaptive cruise control.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","The car stays in its lane and can do lane changes, but your hand needs to be on the steering wheel at all times. Now what about the? We have the same functionality on board.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",We call it active lane keeping. You can activate it over there and in combination with lane change assist you can even do lane changes. Another one is adaptive cruise control that can be activated over there.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","That is doing automatic braking and accelerating. Usually when you're on a you want to do the driving yourself, but maybe you're stuck in traffic or you are on a long road trip, then it's good to have this help from the car. How would you say the driving experience changes?",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",The systems really do help you to relax. But of course you as a driver are always responsible to check out the situation and watch the traffic carefully. But you can put your hand there on the steering wheel and then you can relax.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",So the hand needs to be on the wheel. What would happen if you did take it off? The car really reminds you very sophisticatedly to bring back your hand to the steering wheel.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","It's a step-by-step approach. First there will be a graphic showing you please put your hands back, then there will be acoustic signal, then there will be a brake impulse, and then there will be a nice belt tightened signal, which is quite cool. There you go.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",Thanks for the explanation. So the car helps you driving and it reminds you to be responsible. See you in the next video.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",Bye. You say the emissions are zero. How much damage does lithium mining do?,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Have you factored that in? Very important question. First of all, we have to say that the is locally emission free.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","And that really helps if you think about the cities because it improves the air quality. On the other hand, we have to say that authorities do not factor in the emissions of production of the battery. But it's a very important topic and renewable energies is really key to be really zero emission.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","And what I've learned is that uses renewable energies here in Zuffenhausen for the assembly of the. So, zero emissions at the assembly line. What about the supply chain?",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",Here we have a check-in of 1000 and with our suppliers we are constantly working on reducing the CO2 impact. One example is that we are part of the global battery initiative. Good to know that is working on a climate-friendly supply chain.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Ben, thank you for this important question and we see you in the next video. Hey Andy, do you like skiing? Yes, of course I do.",0
